"year","doy","hour","SolarR","Temp","RH","WS","precip"
2016,72,4,-3388000.01144409,7.72100219726565,0.92625,2.12549996376038,0
2016,72,6,-3388000.01144409,6.87923583984377,0.94125,2.14199995994568,0
2016,72,6,-3388000.01144409,6.10100708007815,0.952249984741211,1.84649991989136,0
2016,72,8,-3388000.01144409,5.8120056152344,0.967249984741211,1.84100008010864,0
2016,72,8,-3388000.01144409,5.38948974609377,0.972750015258789,1.89699995517731,0
2016,72,10,-3388000.01144409,5.34401855468752,0.980250015258789,1.65050005912781,0
2016,72,10,-3388000.01144409,6.0622497558594,0.986500015258789,1.98975002765656,0
2016,72,12,-3388000.01144409,6.48848876953127,0.988250045776367,2.44000005722046,0
2016,72,12,-2921999.93133545,6.49074707031252,0.9875,1.23149991035461,0
2016,72,14,31713001.2512207,6.62325439453127,0.988499984741211,1.47274994850159,0
2016,72,14,137250000,7.39299926757815,0.987750015258789,1.65199995040894,0
2016,72,16,302024993.896484,8.20501098632815,0.973999938964844,2.37525010108948,0
2016,72,16,267399993.896484,9.0624938964844,0.957249984741211,2.71224999427795,0
2016,72,18,573224975.585938,10.4550109863281,0.92,3.02649998664856,0
2016,72,18,656025024.414062,12.1150146484375,0.867750015258789,3.07525014877319,0
2016,72,20,428350006.103516,12.964990234375,0.84625,2.67400002479553,0
2016,72,20,556174987.792969,13.5125061035156,0.840250015258789,3.61800003051758,0
2016,72,22,289500000,14.0150085449219,0.819750061035156,2.94624996185303,0
2016,72,22,180350006.103516,13.6700073242188,0.816999969482422,3.23250007629395,0
2016,73,0,18693750.3814697,12.5425048828125,0.857249984741211,3.1322500705719,0
2016,73,2,-2751250.02861023,12.1249938964844,0.881000061035156,3.07025003433228,0
2016,73,2,-3385999.91798401,11.7799926757813,0.899250030517578,3.03800010681152,0
2016,73,4,-3385999.91798401,11.4275146484375,0.935,3.10625004768372,0
2016,73,4,-3387000.08392334,11.4800048828125,0.965250015258789,3.39774990081787,0
2016,73,6,-3387000.08392334,11.5200134277344,0.978499984741211,3.65474987030029,0
2016,73,6,-3387000.08392334,11.3025146484375,0.983000030517578,2.99349999427795,22500
2016,73,8,-3387000.08392334,11.1924987792969,0.99,3.23850011825562,900
2016,73,8,-3387000.08392334,11.1574951171875,0.99375,3.06299996376038,0
2016,73,10,-3387000.08392334,11.1299987792969,0.995999984741211,2.58550000190735,900
2016,73,10,-3387000.08392334,11.1849914550781,0.997750015258789,1.96449995040894,8100
2016,73,12,-3387000.08392334,11.3949829101563,0.999499969482422,2.25699996948242,900
2016,73,12,-3189249.99237061,11.4974914550781,1,2.20350003242493,0
2016,73,14,9609999.65667725,11.5075012207031,1,2.12100005149841,900
2016,73,14,44577499.3896484,11.8724914550781,1,2.29174995422363,0
2016,73,16,90767501.8310547,12.3825012207031,1,2.5845000743866,12600
2016,73,16,268350006.103516,13.6650024414063,1,2.7039999961853,1800
2016,73,18,267700012.207031,14.8250061035156,1,3.02850008010864,900
2016,73,18,344500000,15.20498046875,1,2.19075012207031,0
2016,73,20,350725006.103516,15.4574829101563,1,1.9760000705719,0
2016,73,20,553174987.792969,15.9275146484375,1,1.84549999237061,2700
2016,73,22,470125000,16.8525024414063,0.98375,1.84625005722046,0
2016,73,22,270450012.207031,16.3374877929688,0.943499984741211,2.61350011825562,0
2016,74,0,23809000.0152588,15.32998046875,0.9725,2.02474999427795,0
2016,74,2,-2342000.00762939,14.6225219726563,0.978499984741211,3.52325010299683,0
2016,74,2,-3385999.91798401,14.0324951171875,0.980250015258789,3.05375003814697,0
2016,74,4,-3385999.91798401,13.6325012207031,0.985749969482422,2.60524988174438,0
2016,74,4,-3385999.91798401,13.2549987792969,0.994250030517578,2.10524988174438,0
2016,74,6,-3385999.91798401,13.0224853515625,0.9975,1.71200001239777,0
2016,74,6,-3385999.91798401,12.7474914550781,0.999250030517578,1.3934999704361,0
2016,74,8,-3385999.91798401,12.5599914550781,1,1.32675004005432,0
2016,74,8,-3385999.91798401,12.4074951171875,1,1.15425002574921,0
2016,74,10,-3385999.91798401,12.2275024414063,1,0.746749997138977,0
2016,74,10,-3385999.91798401,12.1375061035156,1,0.590499997138977,0
2016,74,12,-3385999.91798401,12.05751953125,1,1.29524993896484,0
2016,74,12,-2906250,12.1599975585938,1,2.02349996566772,0
2016,74,14,12670000.0762939,12.1950012207031,1,1.26499998569489,0
2016,74,14,99962501.5258789,12.3250061035156,1,1.31000006198883,0
2016,74,16,148050003.051758,12.4475036621094,1,1.12825000286102,0
2016,74,16,422199981.689453,12.8449951171875,0.999749984741211,1.60474991798401,0
2016,74,18,483575012.207031,13.4175048828125,0.96125,2.60500001907349,0
